datetime,casual,registered,count_direct_model,count
2012-03-31 23:00:00,25,79,104,103
2012-04-20 00:00:00,11,47,60,58
2012-04-20 01:00:00,6,23,30,29
2012-04-20 02:00:00,4,13,17,17
2012-04-20 03:00:00,2,8,10,10
2012-04-20 04:00:00,1,6,7,7
2012-04-20 05:00:00,2,19,21,20
2012-04-20 06:00:00,5,63,71,68
2012-04-20 07:00:00,11,167,187,178
2012-04-20 08:00:00,23,318,357,341
2012-04-20 09:00:00,30,220,262,251
2012-04-20 10:00:00,42,150,200,192
2012-04-20 11:00:00,58,176,243,234
2012-04-20 12:00:00,73,233,317,306
2012-04-20 13:00:00,91,245,345,336
2012-04-20 14:00:00,93,218,317,311
2012-04-20 15:00:00,93,234,335,327
2012-04-20 16:00:00,98,326,442,424
2012-04-20 17:00:00,101,505,647,606
2012-04-20 18:00:00,79,469,585,549
2012-04-20 19:00:00,63,349,437,412
2012-04-20 20:00:00,42,240,299,282
2012-04-20 21:00:00,32,178,220,210
2012-04-20 22:00:00,24,135,165,159
2012-04-20 23:00:00,17,89,110,106
2012-04-21 00:00:00,20,41,59,61
2012-04-21 01:00:00,13,22,32,34
2012-04-21 02:00:00,10,13,19,22
2012-04-21 03:00:00,5,7,11,13
2012-04-21 04:00:00,4,5,8,10
2012-04-21 05:00:00,5,17,23,22
2012-04-21 06:00:00,11,58,76,69
2012-04-21 07:00:00,25,153,200,178
2012-04-21 08:00:00,50,295,386,344
2012-04-21 09:00:00,67,209,292,275
2012-04-21 10:00:00,106,150,237,255
2012-04-21 11:00:00,127,167,269,294
2012-04-21 12:00:00,150,216,342,367
2012-04-21 13:00:00,157,210,339,367
2012-04-21 14:00:00,174,193,325,367
2012-04-21 15:00:00,191,216,360,406
2012-04-21 16:00:00,179,287,448,467
2012-04-21 17:00:00,200,453,675,654
2012-04-21 18:00:00,133,394,559,528
2012-04-21 19:00:00,41,157,209,198
2012-04-21 20:00:00,28,111,147,139
2012-04-21 21:00:00,23,84,111,107
2012-04-21 22:00:00,34,109,149,143
2012-04-21 23:00:00,22,69,93,91
2012-04-22 00:00:00,14,33,47,47
2012-04-22 01:00:00,9,17,25,26
2012-04-22 02:00:00,7,11,16,18
2012-04-22 03:00:00,4,6,9,10
2012-04-22 04:00:00,3,4,6,7
2012-04-22 05:00:00,3,14,18,18
2012-04-22 06:00:00,8,48,61,56
2012-04-22 07:00:00,10,78,96,88
2012-04-22 08:00:00,18,146,179,164
2012-04-22 09:00:00,23,99,129,122
2012-04-22 10:00:00,26,63,90,89
2012-04-22 11:00:00,31,70,101,100
2012-04-22 12:00:00,32,87,121,119
2012-04-22 13:00:00,33,84,119,117
2012-04-22 14:00:00,33,74,109,107
2012-04-22 15:00:00,33,79,114,112
2012-04-22 16:00:00,33,109,146,141
2012-04-22 17:00:00,30,160,202,190
2012-04-22 18:00:00,24,150,185,174
2012-04-22 19:00:00,19,112,139,131
2012-04-22 20:00:00,15,83,104,98
2012-04-22 21:00:00,13,65,82,78
2012-04-22 22:00:00,9,48,60,57
2012-04-22 23:00:00,8,33,43,41
2012-04-23 00:00:00,2,19,22,21
2012-04-23 01:00:00,1,9,11,10
2012-04-23 02:00:00,2,9,11,10
2012-04-23 03:00:00,1,5,7,6
2012-04-23 04:00:00,0,2,3,2
2012-04-23 05:00:00,0,8,8,8
2012-04-23 06:00:00,2,43,46,45
2012-04-23 07:00:00,3,74,78,77
2012-04-23 08:00:00,12,220,235,231
2012-04-23 09:00:00,14,148,167,163
2012-04-23 10:00:00,20,102,128,122
2012-04-23 11:00:00,23,111,142,134
2012-04-23 12:00:00,15,88,108,103
2012-04-23 13:00:00,15,86,106,101
2012-04-23 14:00:00,16,78,100,94
2012-04-23 15:00:00,30,136,176,165
2012-04-23 16:00:00,13,107,124,120
2012-04-23 17:00:00,15,170,189,185
2012-04-23 18:00:00,14,173,192,188
2012-04-23 19:00:00,20,202,229,221
2012-04-23 20:00:00,15,149,170,164
2012-04-23 21:00:00,12,111,126,123
2012-04-23 22:00:00,11,93,108,104
2012-04-23 23:00:00,8,62,73,70
2012-04-24 00:00:00,4,33,39,38
2012-04-24 01:00:00,2,17,20,20
2012-04-24 02:00:00,2,10,12,12
2012-04-24 03:00:00,1,6,7,7
2012-04-24 04:00:00,0,4,5,5
2012-04-24 05:00:00,1,14,15,15
2012-04-24 06:00:00,2,49,52,51
2012-04-24 07:00:00,6,132,141,139
2012-04-24 08:00:00,14,257,275,271
2012-04-24 09:00:00,23,193,224,216
2012-04-24 10:00:00,30,129,167,159
2012-04-24 11:00:00,41,152,202,193
2012-04-24 12:00:00,47,193,251,240
2012-04-24 13:00:00,49,188,249,237
2012-04-24 14:00:00,51,170,232,220
2012-04-24 15:00:00,51,183,246,234
2012-04-24 16:00:00,56,261,334,316
2012-04-24 17:00:00,61,408,498,469
2012-04-24 18:00:00,54,404,488,458
2012-04-24 19:00:00,40,289,347,329
2012-04-24 20:00:00,29,205,246,234
2012-04-24 21:00:00,21,150,178,171
2012-04-24 22:00:00,18,120,143,137
2012-04-24 23:00:00,12,78,94,91
2012-04-25 00:00:00,8,44,54,53
2012-04-25 01:00:00,5,23,28,28
2012-04-25 02:00:00,2,12,15,14
2012-04-25 03:00:00,1,7,8,8
2012-04-25 04:00:00,1,5,6,6
2012-04-25 05:00:00,1,16,18,17
2012-04-25 06:00:00,3,56,60,59
2012-04-25 07:00:00,8,147,157,154
2012-04-25 08:00:00,15,270,288,285
2012-04-25 09:00:00,25,208,242,233
2012-04-25 10:00:00,43,154,205,196
2012-04-25 11:00:00,49,168,227,217
2012-04-25 12:00:00,54,210,275,264
2012-04-25 13:00:00,59,208,278,266
2012-04-25 14:00:00,58,183,253,242
2012-04-25 15:00:00,66,208,286,274
2012-04-25 16:00:00,71,290,377,360
2012-04-25 17:00:00,78,462,573,539
2012-04-25 18:00:00,64,434,528,498
2012-04-25 19:00:00,52,326,400,379
2012-04-25 20:00:00,36,230,281,266
2012-04-25 21:00:00,23,159,189,182
2012-04-25 22:00:00,19,125,149,144
2012-04-25 23:00:00,12,79,93,91
2012-04-26 00:00:00,8,44,53,51
2012-04-26 01:00:00,5,24,29,29
2012-04-26 02:00:00,3,13,17,17
2012-04-26 03:00:00,2,8,10,10
2012-04-26 04:00:00,1,6,7,7
2012-04-26 05:00:00,2,18,20,20
2012-04-26 06:00:00,4,61,67,65
2012-04-26 07:00:00,5,95,100,99
2012-04-26 08:00:00,10,183,194,193
2012-04-26 09:00:00,12,124,138,135
2012-04-26 10:00:00,25,126,158,151
2012-04-26 11:00:00,29,139,177,168
2012-04-26 12:00:00,39,188,238,227
2012-04-26 13:00:00,37,178,227,215
2012-04-26 14:00:00,42,165,220,207
2012-04-26 15:00:00,37,169,219,207
2012-04-26 16:00:00,39,237,290,276
2012-04-26 17:00:00,51,408,485,459
2012-04-26 18:00:00,38,365,420,403
2012-04-26 19:00:00,30,269,311,300
2012-04-26 20:00:00,26,207,244,233
2012-04-26 21:00:00,20,155,181,174
2012-04-26 22:00:00,17,122,143,138
2012-04-26 23:00:00,11,79,93,90
2012-04-27 00:00:00,11,46,58,57
2012-04-27 01:00:00,7,25,31,31
2012-04-27 02:00:00,5,14,18,19
2012-04-27 03:00:00,3,8,11,11
2012-04-27 04:00:00,2,7,8,9
2012-04-27 05:00:00,2,20,23,22
2012-04-27 06:00:00,6,67,76,73
2012-04-27 07:00:00,12,173,193,185
2012-04-27 08:00:00,27,344,390,371
2012-04-27 09:00:00,31,224,266,255
2012-04-27 10:00:00,42,153,202,195
2012-04-27 11:00:00,51,172,232,223
2012-04-27 12:00:00,58,218,286,275
2012-04-27 13:00:00,58,210,280,268
2012-04-27 14:00:00,60,189,261,249
2012-04-27 15:00:00,67,210,288,277
2012-04-27 16:00:00,74,299,391,373
2012-04-27 17:00:00,83,478,597,561
2012-04-27 18:00:00,65,443,538,508
2012-04-27 19:00:00,49,321,389,370
2012-04-27 20:00:00,35,230,279,265
2012-04-27 21:00:00,28,174,209,201
2012-04-27 22:00:00,21,133,160,154
2012-04-27 23:00:00,15,87,105,102
2012-04-28 00:00:00,17,41,58,58
2012-04-28 01:00:00,9,20,28,28
2012-04-28 02:00:00,7,12,18,19
2012-04-28 03:00:00,4,7,10,11
2012-04-28 04:00:00,3,5,7,8
2012-04-28 05:00:00,4,17,21,20
2012-04-28 06:00:00,8,55,70,63
2012-04-28 07:00:00,20,147,186,167
2012-04-28 08:00:00,46,299,386,346
2012-04-28 09:00:00,55,201,272,256
2012-04-28 10:00:00,63,127,189,191
2012-04-28 11:00:00,76,143,216,219
2012-04-28 12:00:00,83,180,264,262
2012-04-28 13:00:00,90,178,267,267
2012-04-28 14:00:00,100,165,259,265
2012-04-28 15:00:00,96,174,266,269
2012-04-28 16:00:00,96,235,339,331
2012-04-28 17:00:00,100,368,503,468
2012-04-28 18:00:00,46,216,282,263
2012-04-28 19:00:00,27,141,179,168
2012-04-28 20:00:00,42,175,233,218
2012-04-28 21:00:00,17,79,101,96
2012-04-28 22:00:00,25,98,129,123
2012-04-28 23:00:00,20,68,91,88
2012-04-29 00:00:00,6,19,26,25
2012-04-29 01:00:00,7,16,22,23
2012-04-29 02:00:00,5,9,13,14
2012-04-29 03:00:00,3,5,7,8
2012-04-29 04:00:00,2,4,6,6
2012-04-29 05:00:00,3,14,18,17
2012-04-29 06:00:00,6,45,56,51
2012-04-29 07:00:00,14,115,143,129
2012-04-29 08:00:00,35,246,312,281
2012-04-29 09:00:00,47,172,233,219
2012-04-29 10:00:00,62,116,175,178
2012-04-29 11:00:00,90,140,219,230
2012-04-29 12:00:00,102,177,271,279
2012-04-29 13:00:00,106,172,268,279
2012-04-29 14:00:00,128,165,271,294
2012-04-29 15:00:00,128,176,283,304
2012-04-29 16:00:00,160,262,406,422
2012-04-29 17:00:00,174,411,606,585
2012-04-29 18:00:00,140,387,556,527
2012-04-29 19:00:00,95,269,383,364
2012-04-29 20:00:00,76,200,288,277
2012-04-29 21:00:00,53,143,202,196
2012-04-29 22:00:00,44,113,161,157
2012-04-29 23:00:00,29,72,102,101
2012-04-30 00:00:00,8,38,48,46
2012-04-30 01:00:00,5,19,25,24
2012-04-30 02:00:00,3,11,15,15
2012-04-30 03:00:00,2,7,8,8
2012-04-30 04:00:00,1,5,6,6
2012-04-30 05:00:00,1,16,18,17
2012-04-30 06:00:00,5,56,65,61
2012-04-30 07:00:00,11,149,171,160
2012-04-30 08:00:00,23,285,327,308
2012-04-30 09:00:00,26,186,223,212
2012-04-30 10:00:00,34,124,166,158
2012-04-30 11:00:00,42,141,192,183
2012-04-30 12:00:00,44,173,228,217
2012-04-30 13:00:00,48,171,231,219
2012-04-30 14:00:00,49,152,213,202
2012-04-30 15:00:00,52,167,232,220
2012-04-30 16:00:00,61,242,320,302
2012-04-30 17:00:00,67,385,487,452
2012-04-30 18:00:00,49,343,419,392
2012-04-30 19:00:00,36,247,301,284
2012-04-30 20:00:00,28,183,224,211
2012-04-30 21:00:00,24,141,173,164
2012-04-30 22:00:00,20,111,138,132
2012-04-30 23:00:00,15,74,92,88
2012-05-20 00:00:00,28,54,78,82
2012-05-20 01:00:00,18,29,42,46
2012-05-20 02:00:00,13,17,25,30
2012-05-20 03:00:00,8,10,14,18
2012-05-20 04:00:00,5,7,10,12
2012-05-20 05:00:00,6,21,27,27
2012-05-20 06:00:00,13,71,92,84
2012-05-20 07:00:00,30,189,243,219
2012-05-20 08:00:00,67,377,494,445
2012-05-20 09:00:00,113,291,416,405
2012-05-20 10:00:00,141,189,300,331
2012-05-20 11:00:00,164,209,335,372
2012-05-20 12:00:00,184,264,412,447
2012-05-20 13:00:00,190,255,407,445
2012-05-20 14:00:00,192,227,373,419
2012-05-20 15:00:00,168,230,365,398
2012-05-20 16:00:00,196,336,512,532
2012-05-20 17:00:00,212,531,771,743
2012-05-20 18:00:00,164,490,691,654
2012-05-20 19:00:00,112,340,473,451
2012-05-20 20:00:00,87,250,350,337
2012-05-20 21:00:00,68,187,260,255
2012-05-20 22:00:00,53,144,200,197
2012-05-20 23:00:00,20,56,75,75
2012-05-21 00:00:00,6,30,37,36
2012-05-21 01:00:00,3,16,20,19
2012-05-21 02:00:00,2,9,11,11
2012-05-21 03:00:00,3,9,11,12
2012-05-21 04:00:00,1,4,5,5
2012-05-21 05:00:00,1,13,14,14
2012-05-21 06:00:00,3,44,48,47
2012-05-21 07:00:00,8,117,129,125
2012-05-21 08:00:00,16,222,244,237
2012-05-21 09:00:00,19,152,177,171
2012-05-21 10:00:00,25,100,129,124
2012-05-21 11:00:00,55,184,249,239
2012-05-21 12:00:00,58,226,296,284
2012-05-21 13:00:00,34,137,178,171
2012-05-21 14:00:00,35,124,166,159
2012-05-21 15:00:00,71,225,310,297
2012-05-21 16:00:00,72,308,398,379
2012-05-21 17:00:00,84,500,620,583
2012-05-21 18:00:00,73,489,599,562
2012-05-21 19:00:00,63,372,462,435
2012-05-21 20:00:00,46,268,333,314
2012-05-21 21:00:00,38,207,257,246
2012-05-21 22:00:00,27,150,184,177
2012-05-21 23:00:00,21,102,128,124
2012-05-22 00:00:00,10,53,65,64
2012-05-22 01:00:00,6,28,34,33
2012-05-22 02:00:00,4,16,20,20
2012-05-22 03:00:00,3,10,12,12
2012-05-22 04:00:00,2,7,9,9
2012-05-22 05:00:00,1,13,14,14
2012-05-22 06:00:00,3,46,50,49
2012-05-22 07:00:00,7,124,133,131
2012-05-22 08:00:00,24,368,402,392
2012-05-22 09:00:00,33,263,307,296
2012-05-22 10:00:00,44,176,229,220
2012-05-22 11:00:00,53,199,263,251
2012-05-22 12:00:00,58,247,318,305
2012-05-22 13:00:00,64,248,327,312
2012-05-22 14:00:00,63,218,295,281
2012-05-22 15:00:00,85,264,365,349
2012-05-22 16:00:00,82,358,463,441
2012-05-22 17:00:00,105,604,757,709
2012-05-22 18:00:00,73,531,638,604
2012-05-22 19:00:00,52,375,448,428
2012-05-22 20:00:00,38,268,319,306
2012-05-22 21:00:00,30,205,244,235
2012-05-22 22:00:00,26,163,196,189
2012-05-22 23:00:00,19,108,131,128
2012-05-23 00:00:00,12,59,72,71
2012-05-23 01:00:00,7,30,37,36
2012-05-23 02:00:00,4,17,21,21
2012-05-23 03:00:00,3,11,14,14
2012-05-23 04:00:00,1,4,5,5
2012-05-23 05:00:00,1,14,14,14
2012-05-23 06:00:00,5,79,86,84
2012-05-23 07:00:00,15,219,242,234
2012-05-23 08:00:00,28,412,454,440
2012-05-23 09:00:00,37,284,332,321
2012-05-23 10:00:00,49,191,249,240
2012-05-23 11:00:00,63,221,296,285
2012-05-23 12:00:00,65,267,344,332
2012-05-23 13:00:00,62,251,326,313
2012-05-23 14:00:00,76,244,333,319
2012-05-23 15:00:00,78,263,355,340
2012-05-23 16:00:00,46,225,280,271
2012-05-23 17:00:00,41,335,388,377
2012-05-23 18:00:00,34,315,357,348
2012-05-23 19:00:00,39,345,394,384
2012-05-23 20:00:00,31,256,296,287
2012-05-23 21:00:00,27,200,232,227
2012-05-23 22:00:00,21,152,177,173
2012-05-23 23:00:00,16,105,124,121
2012-05-24 00:00:00,11,61,74,72
2012-05-24 01:00:00,7,31,39,38
2012-05-24 02:00:00,5,19,24,24
2012-05-24 03:00:00,3,11,13,13
2012-05-24 04:00:00,2,8,10,10
2012-05-24 05:00:00,2,24,27,27
2012-05-24 06:00:00,6,81,89,87
2012-05-24 07:00:00,16,232,258,248
2012-05-24 08:00:00,34,457,513,492
2012-05-24 09:00:00,42,311,367,353
2012-05-24 10:00:00,56,211,279,268
2012-05-24 11:00:00,70,238,321,308
2012-05-24 12:00:00,86,312,414,398
2012-05-24 13:00:00,91,305,412,396
2012-05-24 14:00:00,94,273,382,367
2012-05-24 15:00:00,94,293,403,387
2012-05-24 16:00:00,93,397,513,490
2012-05-24 17:00:00,103,637,785,740
2012-05-24 18:00:00,80,587,703,667
2012-05-24 19:00:00,60,424,506,483
2012-05-24 20:00:00,37,285,334,322
2012-05-24 21:00:00,17,134,154,151
2012-05-24 22:00:00,24,168,197,192
2012-05-24 23:00:00,18,111,132,129
2012-05-25 00:00:00,16,65,82,81
2012-05-25 01:00:00,10,35,45,45
2012-05-25 02:00:00,7,20,26,27
2012-05-25 03:00:00,4,12,15,16
2012-05-25 04:00:00,3,9,11,12
2012-05-25 05:00:00,4,27,30,30
2012-05-25 06:00:00,8,88,101,96
2012-05-25 07:00:00,18,233,264,251
2012-05-25 08:00:00,38,447,509,485
2012-05-25 09:00:00,46,304,364,350
2012-05-25 10:00:00,74,223,305,297
2012-05-25 11:00:00,88,249,345,337
2012-05-25 12:00:00,115,335,460,450
2012-05-25 13:00:00,119,325,454,444
2012-05-25 14:00:00,123,293,423,416
2012-05-25 15:00:00,128,318,454,446
2012-05-25 16:00:00,139,448,607,587
2012-05-25 17:00:00,139,685,875,824
2012-05-25 18:00:00,116,652,817,768
2012-05-25 19:00:00,85,467,582,552
2012-05-25 20:00:00,62,335,417,397
2012-05-25 21:00:00,52,260,324,312
2012-05-25 22:00:00,38,193,239,231
2012-05-25 23:00:00,26,124,153,150
2012-05-26 00:00:00,28,57,83,85
2012-05-26 01:00:00,19,30,45,49
2012-05-26 02:00:00,13,17,26,31
2012-05-26 03:00:00,8,11,16,19
2012-05-26 04:00:00,6,8,12,14
2012-05-26 05:00:00,8,24,32,32
2012-05-26 06:00:00,16,80,105,96
2012-05-26 07:00:00,33,205,265,238
2012-05-26 08:00:00,78,425,562,503
2012-05-26 09:00:00,89,281,389,370
2012-05-26 10:00:00,128,195,303,323
2012-05-26 11:00:00,168,226,361,394
2012-05-26 12:00:00,205,294,462,498
2012-05-26 13:00:00,223,291,468,514
2012-05-26 14:00:00,222,259,429,481
2012-05-26 15:00:00,220,277,450,497
2012-05-26 16:00:00,245,394,610,639
2012-05-26 17:00:00,242,596,869,838
2012-05-26 18:00:00,193,557,791,749
2012-05-26 19:00:00,140,396,560,536
2012-05-26 20:00:00,114,296,424,411
2012-05-26 21:00:00,91,224,319,315
2012-05-26 22:00:00,72,173,247,246
2012-05-26 23:00:00,54,116,166,170
2012-05-27 00:00:00,30,53,78,83
2012-05-27 01:00:00,19,28,43,48
2012-05-27 02:00:00,14,16,25,30
2012-05-27 03:00:00,9,10,15,19
2012-05-27 04:00:00,6,7,11,13
2012-05-27 05:00:00,7,22,29,29
2012-05-27 06:00:00,16,74,98,89
2012-05-27 07:00:00,34,192,252,225
2012-05-27 08:00:00,68,369,486,436
2012-05-27 09:00:00,88,257,360,345
2012-05-27 10:00:00,121,176,275,297
2012-05-27 11:00:00,169,208,337,377
2012-05-27 12:00:00,188,262,413,450
2012-05-27 13:00:00,210,263,425,473
2012-05-27 14:00:00,208,233,387,441
2012-05-27 15:00:00,219,254,418,473
2012-05-27 16:00:00,223,350,543,573
2012-05-27 17:00:00,246,558,825,804
2012-05-27 18:00:00,188,511,733,699
2012-05-27 19:00:00,156,385,558,541
2012-05-27 20:00:00,117,279,405,395
2012-05-27 21:00:00,38,114,155,152
2012-05-27 22:00:00,29,88,119,117
2012-05-27 23:00:00,21,57,78,78
2012-05-28 00:00:00,21,51,71,72
2012-05-28 01:00:00,12,26,37,39
2012-05-28 02:00:00,9,15,22,25
2012-05-28 03:00:00,7,10,14,17
2012-05-28 04:00:00,5,7,10,12
2012-05-28 05:00:00,6,23,29,29
2012-05-28 06:00:00,14,77,99,91
2012-05-28 07:00:00,31,205,263,236
2012-05-28 08:00:00,69,413,537,482
2012-05-28 09:00:00,97,296,412,393
2012-05-28 10:00:00,119,193,298,313
2012-05-28 11:00:00,142,214,334,355
2012-05-28 12:00:00,170,277,425,447
2012-05-28 13:00:00,193,277,436,470
2012-05-28 14:00:00,195,247,402,442
2012-05-28 15:00:00,207,271,436,478
2012-05-28 16:00:00,209,372,563,581
2012-05-28 17:00:00,230,592,855,822
2012-05-28 18:00:00,177,544,763,721
2012-05-28 19:00:00,141,403,568,544
2012-05-28 20:00:00,102,286,404,388
2012-05-28 21:00:00,80,216,303,297
2012-05-28 22:00:00,63,166,232,229
2012-05-28 23:00:00,45,109,153,154
2012-05-29 00:00:00,15,61,77,76
2012-05-29 01:00:00,10,32,42,42
2012-05-29 02:00:00,6,18,24,25
2012-05-29 03:00:00,4,11,14,15
2012-05-29 04:00:00,3,8,10,11
2012-05-29 05:00:00,3,25,29,28
2012-05-29 06:00:00,8,83,95,91
2012-05-29 07:00:00,18,222,253,240
2012-05-29 08:00:00,41,446,517,486
2012-05-29 09:00:00,52,309,380,361
2012-05-29 10:00:00,67,204,278,270
2012-05-29 11:00:00,86,234,327,320
2012-05-29 12:00:00,107,308,423,414
2012-05-29 13:00:00,112,300,420,412
2012-05-29 14:00:00,112,266,385,378
2012-05-29 15:00:00,115,290,414,406
2012-05-29 16:00:00,115,394,527,508
2012-05-29 17:00:00,126,629,804,755
2012-05-29 18:00:00,95,571,707,666
2012-05-29 19:00:00,72,418,518,490
2012-05-29 20:00:00,23,167,196,190
2012-05-29 21:00:00,12,111,124,123
2012-05-29 22:00:00,21,147,173,168
2012-05-29 23:00:00,8,61,70,69
2012-05-30 00:00:00,6,34,40,40
2012-05-30 01:00:00,3,18,21,21
2012-05-30 02:00:00,2,10,12,12
2012-05-30 03:00:00,1,6,7,7
2012-05-30 04:00:00,2,8,9,10
2012-05-30 05:00:00,3,24,27,27
2012-05-30 06:00:00,6,81,89,87
2012-05-30 07:00:00,8,133,144,142
2012-05-30 08:00:00,29,409,451,438
2012-05-30 09:00:00,38,285,333,323
2012-05-30 10:00:00,45,184,237,229
2012-05-30 11:00:00,60,213,282,273
2012-05-30 12:00:00,86,301,401,388
2012-05-30 13:00:00,88,292,394,380
2012-05-30 14:00:00,92,262,366,354
2012-05-30 15:00:00,90,279,383,370
2012-05-30 16:00:00,91,383,495,475
2012-05-30 17:00:00,105,621,770,726
2012-05-30 18:00:00,84,576,697,661
2012-05-30 19:00:00,64,420,508,484
2012-05-30 20:00:00,29,254,290,283
2012-05-30 21:00:00,38,231,280,270
2012-05-30 22:00:00,28,173,207,201
2012-05-30 23:00:00,22,117,141,138
2012-05-31 00:00:00,14,65,80,79
2012-05-31 01:00:00,9,35,44,44
2012-05-31 02:00:00,7,20,27,27
2012-05-31 03:00:00,4,12,16,16
2012-05-31 04:00:00,3,10,12,13
2012-05-31 05:00:00,3,28,31,31
2012-05-31 06:00:00,7,90,101,97
2012-05-31 07:00:00,18,245,275,263
2012-05-31 08:00:00,38,478,540,516
2012-05-31 09:00:00,51,336,405,387
2012-05-31 10:00:00,68,224,301,291
2012-05-31 11:00:00,87,257,355,344
2012-05-31 12:00:00,96,325,436,421
2012-05-31 13:00:00,101,318,435,419
2012-05-31 14:00:00,107,288,409,395
2012-05-31 15:00:00,103,304,423,408
2012-05-31 16:00:00,106,420,550,526
2012-05-31 17:00:00,121,681,855,802
2012-05-31 18:00:00,94,629,767,723
2012-05-31 19:00:00,73,463,565,536
2012-05-31 20:00:00,51,326,396,377
2012-05-31 21:00:00,42,252,306,294
2012-05-31 22:00:00,32,191,231,223
2012-05-31 23:00:00,23,125,152,148
2012-06-20 00:00:00,11,62,74,73
2012-06-20 01:00:00,7,32,39,39
2012-06-20 02:00:00,4,18,22,22
2012-06-20 03:00:00,3,11,13,14
2012-06-20 04:00:00,2,9,10,10
2012-06-20 05:00:00,2,26,28,28
2012-06-20 06:00:00,5,79,83,83
2012-06-20 07:00:00,12,215,229,227
2012-06-20 08:00:00,29,435,471,463
2012-06-20 09:00:00,40,313,363,353
2012-06-20 10:00:00,73,238,319,311
2012-06-20 11:00:00,91,267,366,358
2012-06-20 12:00:00,104,341,456,445
2012-06-20 13:00:00,105,330,447,435
2012-06-20 14:00:00,111,298,419,409
2012-06-20 15:00:00,126,339,476,465
2012-06-20 16:00:00,125,460,606,585
2012-06-20 17:00:00,139,737,928,875
2012-06-20 18:00:00,113,692,852,805
2012-06-20 19:00:00,79,481,586,560
2012-06-20 20:00:00,59,348,425,407
2012-06-20 21:00:00,48,267,325,314
2012-06-20 22:00:00,38,206,251,244
2012-06-20 23:00:00,25,131,159,156
2012-06-21 00:00:00,13,72,86,84
2012-06-21 01:00:00,7,37,44,44
2012-06-21 02:00:00,5,22,27,27
2012-06-21 03:00:00,3,14,17,17
2012-06-21 04:00:00,2,10,11,12
2012-06-21 05:00:00,3,29,31,32
2012-06-21 06:00:00,5,93,99,99
2012-06-21 07:00:00,13,248,263,261
2012-06-21 08:00:00,34,525,574,559
2012-06-21 09:00:00,51,382,448,432
2012-06-21 10:00:00,73,264,349,337
2012-06-21 11:00:00,90,299,404,389
2012-06-21 12:00:00,108,386,510,493
2012-06-21 13:00:00,114,382,516,496
2012-06-21 14:00:00,101,323,443,424
2012-06-21 15:00:00,117,365,502,483
2012-06-21 16:00:00,114,496,638,610
2012-06-21 17:00:00,119,778,950,897
2012-06-21 18:00:00,88,701,826,789
2012-06-21 19:00:00,74,527,629,602
2012-06-21 20:00:00,55,379,452,433
2012-06-21 21:00:00,41,282,332,323
2012-06-21 22:00:00,32,217,256,249
2012-06-21 23:00:00,24,146,174,171
2012-06-22 00:00:00,16,75,92,91
2012-06-22 01:00:00,11,41,52,52
2012-06-22 02:00:00,8,24,31,32
2012-06-22 03:00:00,5,15,18,20
2012-06-22 04:00:00,4,11,14,15
2012-06-22 05:00:00,4,32,36,36
2012-06-22 06:00:00,9,108,122,118
2012-06-22 07:00:00,23,296,333,319
2012-06-22 08:00:00,47,570,646,618
2012-06-22 09:00:00,57,386,460,443
2012-06-22 10:00:00,77,259,344,335
2012-06-22 11:00:00,97,298,406,395
2012-06-22 12:00:00,118,388,520,506
2012-06-22 13:00:00,130,384,527,514
2012-06-22 14:00:00,131,343,485,474
2012-06-22 15:00:00,136,371,518,507
2012-06-22 16:00:00,144,520,688,664
2012-06-22 17:00:00,114,731,888,846
2012-06-22 18:00:00,87,670,788,757
2012-06-22 19:00:00,55,449,517,504
2012-06-22 20:00:00,43,330,382,373
2012-06-22 21:00:00,18,153,171,171
2012-06-22 22:00:00,28,200,233,228
2012-06-22 23:00:00,18,127,147,146
2012-06-23 00:00:00,21,59,80,80
2012-06-23 01:00:00,14,32,44,46
2012-06-23 02:00:00,8,17,24,25
2012-06-23 03:00:00,6,11,14,16
2012-06-23 04:00:00,4,8,11,12
2012-06-23 05:00:00,5,24,29,29
2012-06-23 06:00:00,12,85,105,97
2012-06-23 07:00:00,27,223,274,250
2012-06-23 08:00:00,63,452,566,515
2012-06-23 09:00:00,91,328,442,419
2012-06-23 10:00:00,118,219,328,337
2012-06-23 11:00:00,146,247,378,393
2012-06-23 12:00:00,183,326,492,509
2012-06-23 13:00:00,196,321,495,518
2012-06-23 14:00:00,174,274,428,448
2012-06-23 15:00:00,200,307,480,507
2012-06-23 16:00:00,205,424,626,629
2012-06-23 17:00:00,221,675,947,896
2012-06-23 18:00:00,179,629,862,808
2012-06-23 19:00:00,141,466,641,607
2012-06-23 20:00:00,103,334,460,437
2012-06-23 21:00:00,83,255,350,338
2012-06-23 22:00:00,65,195,267,260
2012-06-23 23:00:00,47,130,179,177
2012-06-24 00:00:00,28,61,87,89
2012-06-24 01:00:00,15,30,42,45
2012-06-24 02:00:00,12,18,26,29
2012-06-24 03:00:00,6,10,14,17
2012-06-24 04:00:00,5,8,11,13
2012-06-24 05:00:00,6,24,30,29
2012-06-24 06:00:00,13,80,101,93
2012-06-24 07:00:00,29,213,267,242
2012-06-24 08:00:00,69,436,559,506
2012-06-24 09:00:00,92,308,420,399
2012-06-24 10:00:00,128,210,322,338
2012-06-24 11:00:00,145,229,354,374
2012-06-24 12:00:00,168,291,440,459
2012-06-24 13:00:00,166,277,424,444
2012-06-24 14:00:00,186,256,410,442
2012-06-24 15:00:00,202,285,452,487
